flyer_name, product_name, unit_promo_price, uom, least_unit_for_promo, save_per_unit, discount, organic
week_28_page_8, NY Strip Stteak, 0, 0, 0, 0, 0, 0
week_28_page_8, Strip, 0, 0, 0, 0, 0, 0
week_28_page_8, Pork Sausage, 0, 0, 0, 0, 0, 0
week_28_page_8, Strip Steaks, 0, 0, 0, 0, 0, 0
week_29_page_2, Yogurt, 100, 0, 17, 23, 12, 0
week_29_page_2, Organic Tea, 4, 0, 4, 4, 2, 0
week_29_page_2, Frozen Fries, 2, 0, 1, 2, 0, 0
week_29_page_2, Yoghurt, 0, 0, 0, 0, 0, 0
week_29_page_2, Frozen Fruit, 0, 0, 0, 0, 0, 0
week_29_page_2, Smart Water, 0, 0, 0, 0, 0, 0
week_29_page_2, Kettle Chips, 0, 0, 0, 0, 0, 0
week_29_page_2, Organic Oats, 0, 0, 0, 0, 0, 0
week_29_page_2, Sharp Cheddat, 0, 0, 0, 0, 0, 0
week_29_page_2, Mac & Cheese, 0, 0, 0, 0, 0, 0
week_29_page_2, Organic Teas, 0, 0, 0, 0, 0, 0
week_29_page_2, Sharp Cheddar, 0, 0, 0, 0, 0, 0
week_29_page_2, Fries, 0, 0, 0, 0, 0, 0
week_29_page_3, Blackened Chicken Salad, 23, 0, 0, 17, 0, 0
week_29_page_3, Blackened Chicken Salad Wrap, 0, 0, 0, 0, 0, 0
week_29_page_3, Chicken Parmesan Scaloppini, 0, 0, 0, 0, 0, 0
weeknight meal, our breaded chicken, , 0, 0, 0, 0, 0, 0
week_29_page_4, Organic Kale, 3, 0, 2, 3, 2, 0
week_29_page_4, Alaskan Cod Cakes, 2, 0, 0, 0, 0, 0
week_29_page_4, Wild American White Shrimp, 0, 0, 0, 0, 0, 0
week_29_page_4, White Shrimp, 0, 0, 0, 0, 0, 0
week_29_page_4, Alaska Cod Cakes, 0, 0, 0, 0, 0, 0
week_29_page_4, American White Shrimp, 0, 0, 0, 0, 0, 0
week_29_page_4, Gala Apples, 0, 0, 0, 0, 0, 0
week_2_page_1, Pork Carnitas, 9, 0, 4, 7, 1, 0
week_2_page_1, Chicken Chili Verde, 0, 0, 0, 0, 0, 0
week_2_page_1, Mock Chicken fajitas, 0, 0, 0, 0, 0, 0
week_2_page_1, Mexican Street Corn, 0, 0, 0, 0, 0, 0
week_2_page_1, Cuban Black Beans, 0, 0, 0, 0, 0, 0
week_2_page_1, Organic Broccoli, 0, 0, 0, 0, 0, 0
week_2_page_1, BRAND WIDE SALE, 0, 0, 0, 0, 0, 0
week_2_page_1, Red Seedless Grapes, 0, 0, 0, 0, 0, 0
week_2_page_1, Green Seedless Grapes, 0, 0, 0, 0, 0, 0
week_2_page_1, Chicken Breast, 0, 0, 0, 0, 0, 0
week_2_page_1, Black Blend, 0, 0, 0, 0, 0, 0
week_2_page_1, Organic Borccoli, 0, 0, 0, 0, 0, 0
week_2_page_1, Organic Dips, 0, 0, 0, 0, 0, 0
week_2_page_1, Red & Green Seedless Grapes, 0, 0, 0, 0, 0, 0
week_2_page_1, Chciken Breast, 0, 0, 0, 0, 0, 0
week_2_page_1, Beans, 0, 0, 0, 0, 0, 0
week_2_page_1, Corn, 0, 0, 0, 0, 0, 0
week_2_page_2, "Pinot Grigio, Rose, or Sparkling Wine", 49, 0, 18, 20, 16, 0
week_2_page_2, Grilled Chicken Caesar Salad, 12, 0, 4, 8, 4, 0
week_2_page_2, Oven Roasted Turkey Breast, 0, 0, 0, 0, 0, 0
week_2_page_2, 4-Pack Croissants, 0, 0, 0, 0, 0, 0
week_2_page_2, Oven Roasted Turkey Breast , 0, 0, 0, 0, 0, 0
week_2_page_2, Peanut Butter, 0, 0, 0, 0, 0, 0
week_2_page_2, Oven Roasted Turkey, 0, 0, 0, 0, 0, 0
week_2_page_2, Oven Roastes Turkey , 0, 0, 0, 0, 0, 0
week_2_page_2, Oven Roastes Turkey Breast, 0, 0, 0, 0, 0, 0
week_2_page_2, Salad, 0, 0, 0, 0, 0, 0
week_2_page_2, Salads, 0, 0, 0, 0, 0, 0
week_2_page_2, 4-Pack Croissant, 0, 0, 0, 0, 0, 0
week_2_page_3, Chocolate Bars, 99, 0, 38, 49, 16, 0
week_2_page_3, Boomchickapop, 12, 0, 11, 12, 7, 0
week_2_page_3, Big Trouble, 2, 0, 2, 2, 2, 0
week_2_page_3, Boomchikapop, 2, 0, 2, 2, 1, 0
week_2_page_3, Mac & Cheese, 0, 0, 0, 0, 0, 0
week_2_page_3, Chocolate, 0, 0, 0, 0, 0, 0
week_2_page_3, Purified Water, 0, 0, 0, 0, 0, 0
week_2_page_3, Chocolate Bar, 0, 0, 0, 0, 0, 0
week_2_page_4, Wild Bourbon Salmon Fillets, 18, 0, 6, 12, 4, 0
week_2_page_4, Chicken Breast Kabobs, 2, 0, 2, 2, 2, 0
week_2_page_4, Pork Tenderloin, 1, 0, 0, 1, 0, 0
week_2_page_4, Signature & Carolina Coleslaws , 0, 0, 0, 0, 0, 0
week_2_page_4, Organic Kale, 0, 0, 0, 0, 0, 0
week_2_page_4, Organic Zucchini & Yellow Squash, 0, 0, 0, 0, 0, 0
week_2_page_4, Organic Cauliflower, 0, 0, 0, 0, 0, 0
week_2_page_4, Organic Zuchini & Yellow Squash, 0, 0, 0, 0, 0, 0
week_2_page_4, Organic Zuchini, 0, 0, 0, 0, 0, 0
week_2_page_4, Chicken Breast, 0, 0, 0, 0, 0, 0
week_2_page_4, Organic Zucchini, 0, 0, 0, 0, 0, 0
week_2_page_4, Yellow Squash, 0, 0, 0, 0, 0, 0
week_2_page_4, Kabobs, 0, 0, 0, 0, 0, 0
week_2_page_4, Chciken Breast, 0, 0, 0, 0, 0, 0
week_30_page_1, "Boneless, Skinless Chicken Breast", 100, 0, 24, 30, 16, 0
week_30_page_1, Organic Kale, 4, 0, 2, 2, 2, 0
week_30_page_1, Zero Calorie Soda, 2, 0, 0, 0, 0, 0
week_30_page_1, "Boneless, Skinless Chicken Breasts", 0, 0, 0, 0, 0, 0
week_30_page_1, NY Strip Steak, 0, 0, 0, 0, 0, 0
week_30_page_1, Ribeye & Strip Steaks, 0, 0, 0, 0, 0, 0
week_30_page_1, NY Strip Steaks, 0, 0, 0, 0, 0, 0
week_30_page_1, ECOS Liquid Laundry Detergent, 0, 0, 0, 0, 0, 0
week_30_page_1, Take & Bake Pizza, 0, 0, 0, 0, 0, 0
week_30_page_1, Valencia Oranges, 0, 0, 0, 0, 0, 0
week_30_page_1, Ribeyes & Strip Steaks, 0, 0, 0, 0, 0, 0
week_30_page_1, Strip Steak, 0, 0, 0, 0, 0, 0
week_30_page_1, Strip Steaks, 0, 0, 0, 0, 0, 0
week_30_page_2, Kombucha, 30, 0, 14, 24, 8, 0
week_30_page_2, Organic Apple Sauce, 3, 0, 2, 2, 2, 0
week_30_page_2, Probiotics, 2, 0, 2, 2, 2, 0
week_30_page_3, 10-Pack Mini Cookies, 24, 0, 16, 21, 16, 0
week_30_page_3, Grilled Chicken Caesar Salad, 7, 0, 4, 5, 4, 0
week_30_page_3, 2-Pack Cups, 2, 0, 2, 2, 2, 0
week_30_page_3, Egg Rolls & Spring Rolls, 2, 0, 0, 2, 0, 0
week_30_page_3, Hummus, 0, 0, 0, 0, 0, 0
week_30_page_3, Organic Soup Cups, 0, 0, 0, 0, 0, 0
week_30_page_3, Organic Soups, 0, 0, 0, 0, 0, 0
week_30_page_3, Organic Hommus, 0, 0, 0, 0, 0, 0
week_30_page_3, 10 Pack Mini Cookies, 0, 0, 0, 0, 0, 0
week_30_page_3, Morning Rounds & Snacking Rounds, 0, 0, 0, 0, 0, 0
week_30_page_3, K Cups, 0, 0, 0, 0, 0, 0
week_30_page_3, Hommus, 0, 0, 0, 0, 0, 0
week_30_page_3, 4-Pack Cupcakes, 0, 0, 0, 0, 0, 0
week_30_page_4, Organic Gala Apples, 24, 0, 9, 13, 7, 0
week_30_page_4, 3 lb. Bag Organic Gala Apples, 5, 0, 3, 5, 3, 0
week_30_page_4, Body Wash, 2, 0, 2, 2, 2, 0
week_30_page_4, Pasta, 2, 0, 2, 2, 2, 0
week_30_page_4, Body Lotions, 0, 0, 0, 0, 0, 0
week_30_page_4, Organic Yukon Gold Potatoes, 0, 0, 0, 0, 0, 0
week_30_page_4, Body Lotion, 0, 0, 0, 0, 0, 0
week_30_page_4, Lotion, 0, 0, 0, 0, 0, 0
week_30_page_4, 3 lb. Bag Organic gala Apples, 0, 0, 0, 0, 0, 0
week_31_page_1, Hass Avocados, 0, 0, 0, 0, 0, 0
week_31_page_1, Omega 3, 0, 0, 0, 0, 0, 0
week_31_page_1, Organic Navel Oranges, 0, 0, 0, 0, 0, 0
week., , 0, 0, 0, 0, 0, 0
week_31_page_2, Kombucha, 986, 0, 49, 449, 31, 0
week_31_page_2, Organic Kombucha, 12, 0, 10, 12, 7, 0
week_31_page_2, Protein Bars, 6, 0, 4, 6, 4, 0
week_31_page_2, Soda, 2, 0, 2, 2, 2, 0
week_31_page_3, Blueberries, 31, 0, 8, 10, 6, 0
week_31_page_3, Organic Tea, 2, 0, 2, 2, 1, 0
week_31_page_3, Organic Celery, 0, 0, 0, 0, 0, 0
week_31_page_3, 2-Pack Cups, 0, 0, 0, 0, 0, 0
week_31_page_3, Hummus, 0, 0, 0, 0, 0, 0
week_31_page_3, BRAND WIDE SALE, 0, 0, 0, 0, 0, 0
week_31_page_3, Organic Green Seedless Grapes, 0, 0, 0, 0, 0, 0
week_31_page_3, Red Seedless Grapes, 0, 0, 0, 0, 0, 0
week_31_page_3, Green Seedless Grapes, 0, 0, 0, 0, 0, 0
week_31_page_3, 4-pack Cupcakes, 0, 0, 0, 0, 0, 0
week_31_page_3, Blackberry Elderberry Syrup, 0, 0, 0, 0, 0, 0
week_31_page_3, Organic Rice, 0, 0, 0, 0, 0, 0
week_31_page_3, Hommus, 0, 0, 0, 0, 0, 0
week_31_page_3, 4-Pack Cupcakes, 0, 0, 0, 0, 0, 0
week_31_page_4, NY Strips, 9, 0, 3, 4, 0, 0
week_31_page_4, Key West Pink Shrimp, 0, 0, 0, 0, 0, 0
week_31_page_4, Pork Sausages, 0, 0, 0, 0, 0, 0
week_31_page_4, Salsa & Guacamole, 0, 0, 0, 0, 0, 0
week_31_page_4, NY Strip Steak, 0, 0, 0, 0, 0, 0
week_31_page_4, NY Strip Steaks, 0, 0, 0, 0, 0, 0
week_31_page_4, Take & Bake Pizza, 0, 0, 0, 0, 0, 0
week_31_page_4, Chicken Wings, 0, 0, 0, 0, 0, 0
week_31_page_4, Baby Back Pork Ribs, 0, 0, 0, 0, 0, 0
week_31_page_4, 18-Inch Hot Pizza, 0, 0, 0, 0, 0, 0
week_31_page_4, NY Strip, 0, 0, 0, 0, 0, 0
week_31_page_4, Strip Steak, 0, 0, 0, 0, 0, 0
week_31_page_4, NY Strip Stteak, 0, 0, 0, 0, 0, 0
week_31_page_4, Strip, 0, 0, 0, 0, 0, 0
week_31_page_4, Wings, 0, 0, 0, 0, 0, 0
week_31_page_4, Pork Sausage, 0, 0, 0, 0, 0, 0
week_31_page_4, Strip Steaks, 0, 0, 0, 0, 0, 0
week_32_page_1, Blueberries, 499, 0, 2, 100, 2, 0
week_32_page_1, Organic Blueberries, 0, 0, 0, 0, 0, 0
week_32_page_1, Organic Kale, 0, 0, 0, 0, 0, 0
week_32_page_1, Filet Mignon, 0, 0, 0, 0, 0, 0
week_32_page_1, Rose, 0, 0, 0, 0, 0, 0
week_32_page_1, Maine Lobster Tails, 0, 0, 0, 0, 0, 0
week_32_page_1, Strawberries, 0, 0, 0, 0, 0, 0
week_32_page_1, King Salmon Fillets, 0, 0, 0, 0, 0, 0
week_32_page_1, Roses Bouquet, 0, 0, 0, 0, 0, 0
week_32_page_1, Chocolate, 0, 0, 0, 0, 0, 0
week_32_page_2, Yogurt, 13, 0, 7, 12, 7, 0
week_32_page_2, Kombucha, 2, 0, 2, 2, 2, 0
week_32_page_2, BRAND WIDE SALE, 1, 0, 1, 1, 0, 0
week_32_page_2, Yoghurt, 0, 0, 0, 0, 0, 0
week_32_page_2, Dark Chocolate Peanut Butter Malt Balls, 0, 0, 0, 0, 0, 0
week_32_page_2, Milk Chocolate Peanut Butter Cups, 0, 0, 0, 0, 0, 0
week_32_page_2, Organic Restaurant Style Tortilla Strips, 0, 0, 0, 0, 0, 0
week_32_page_2, Organic Kombucha, 0, 0, 0, 0, 0, 0
week_32_page_2, Body Lotions & Shower Gels, 0, 0, 0, 0, 0, 0
week_32_page_2, Sparkling Mineral Water, 0, 0, 0, 0, 0, 0
week_32_page_2, Organic Restaurant Style Tortilla Chips, 0, 0, 0, 0, 0, 0
week_32_page_2, Hand Cream, 0, 0, 0, 0, 0, 0
week_32_page_2, Milk Chocolate Peanut Butter Malt Balls, 0, 0, 0, 0, 0, 0
week_32_page_2, Chocolate Peanut Butter Malt Balls, 0, 0, 0, 0, 0, 0
week_32_page_3, Organic Tea, 24, 0, 13, 22, 8, 0
week_32_page_3, 5-Pack Cookies, 8, 0, 2, 7, 2, 0
week_32_page_3, Croissant Sandwiches, 0, 0, 0, 0, 0, 0
week_32_page_3, Organic Baguette, 0, 0, 0, 0, 0, 0
week_32_page_3, Croissant Sandwich, 0, 0, 0, 0, 0, 0
week_32_page_3, Dips, 0, 0, 0, 0, 0, 0
week_32_page_3, 5-pack cookies, 0, 0, 0, 0, 0, 0
week_32_page_3, Vanilla Raspberry Indivdual Cupcakes, 0, 0, 0, 0, 0, 0
week_32_page_3, Cookies By The Pound, 0, 0, 0, 0, 0, 0
week_32_page_4, Omega 3, 299, 0, 7, 13, 4, 0
week_32_page_4, Alaska Cod Fillets, 0, 0, 0, 0, 0, 0
week_32_page_4, Ribeye Steak, 0, 0, 0, 0, 0, 0
week_32_page_4, Sweetheart Ribeye Steak, 0, 0, 0, 0, 0, 0
week_32_page_4, Alaska Cod Fillet, 0, 0, 0, 0, 0, 0
week., , 0, 0, 0, 0, 0, 0
week_33_page_1, Blueberries, 100, 0, 14, 20, 2, 0
week_33_page_1, "Boneless, Skinless Chicken Breast", 2, 0, 0, 1, 0, 0
week_33_page_1, Organic Blueberries, 0, 0, 0, 0, 0, 0
week_33_page_1, Organic Kale, 0, 0, 0, 0, 0, 0
week_33_page_1, "Boneless, Skinless Chicken Breasts", 0, 0, 0, 0, 0, 0
week_33_page_1, NY Strip Steak, 0, 0, 0, 0, 0, 0
week_33_page_1, Alaska Salmon Fillets, 0, 0, 0, 0, 0, 0
week_33_page_1, NY Strip Steaks, 0, 0, 0, 0, 0, 0
week_33_page_1, Chicken Breast, 0, 0, 0, 0, 0, 0
week_33_page_1, Alaska Salmon Fillet, 0, 0, 0, 0, 0, 0
week_33_page_1, Frozen Pizza, 0, 0, 0, 0, 0, 0
week_33_page_1, Large 16 Pizza, 0, 0, 0, 0, 0, 0
week_33_page_1, Specialty 18 Pizza, 0, 0, 0, 0, 0, 0
week_33_page_1, Sumo Mandarins, 0, 0, 0, 0, 0, 0
week_33_page_1, Sumo Manadarins, 0, 0, 0, 0, 0, 0
week_33_page_1, Alaska Salmon FIllet, 0, 0, 0, 0, 0, 0
week_33_page_1, Strip Steak, 0, 0, 0, 0, 0, 0
week_33_page_1, NY Strip Stteak, 0, 0, 0, 0, 0, 0
week_33_page_1, Chciken Breast, 0, 0, 0, 0, 0, 0
week_33_page_1, Strip Steaks, 0, 0, 0, 0, 0, 0
week_33_page_2, Nutritional Bars, 30, 0, 20, 20, 20, 0
week_33_page_2, Yogurt, 14, 0, 5, 12, 5, 0
week_33_page_2, Yoghurt, 2, 0, 2, 2, 2, 0
week_33_page_2, Herbal Tea, 2, 0, 1, 1, 0, 0
week_33_page_2, Organic Whole Kernel Coconut Oil, 0, 0, 0, 0, 0, 0
week_33_page_2, Organic Canned Soups, 0, 0, 0, 0, 0, 0
week_33_page_2, Herbal Teas, 0, 0, 0, 0, 0, 0
week_33_page_3, Energy Seed Salad, 400, 0, 20, 24, 16, 0
week_33_page_3, 10-Pack Mini Cookies, 12, 0, 12, 12, 8, 0
week_33_page_3, Two Hearted Ale, 8, 0, 6, 7, 4, 0
week_33_page_3, Indian Meals On-The-Go, 3, 0, 0, 2, 0, 0
week_33_page_3, Healthy Meals On-The-Go, 0, 0, 0, 0, 0, 0
week_33_page_3, 10 Pack Mini Cookies, 0, 0, 0, 0, 0, 0
week_33_page_3, Two-Hearted Ale, 0, 0, 0, 0, 0, 0
week_33_page_3, Juice, 0, 0, 0, 0, 0, 0
week_33_page_4, Pork Sausages, 20, 0, 8, 14, 7, 0
week_33_page_4, Organic Zucchini & Yellow Squash, 2, 0, 0, 0, 0, 0
week_33_page_4, Organic Zuchini & Yellow Squash, 0, 0, 0, 0, 0, 0
week_33_page_4, Sausage, 0, 0, 0, 0, 0, 0
week_33_page_4, Organic Zuchini, 0, 0, 0, 0, 0, 0
week_33_page_4, Chicken Rollers, 0, 0, 0, 0, 0, 0
week_33_page_4, Organic Zucchini, 0, 0, 0, 0, 0, 0
week_33_page_4, Yellow Squash, 0, 0, 0, 0, 0, 0
week_33_page_4, Organic Navel Oranges, 0, 0, 0, 0, 0, 0
week_33_page_4, Sausages, 0, 0, 0, 0, 0, 0
week_33_page_4, Pork Sausage, 0, 0, 0, 0, 0, 0
week., , 0, 0, 0, 0, 0, 0
week_34_page_1, Blueberries, 4, 0, 1, 2, 0, 0
week_34_page_1, Omega 3, 0, 0, 0, 0, 0, 0
week_34_page_1, Organic Broccoli, 0, 0, 0, 0, 0, 0
week_34_page_1, Ground Round, 0, 0, 0, 0, 0, 0
week_34_page_1, "Boneless, Skinless Chicken Thighs", 0, 0, 0, 0, 0, 0
week_34_page_1, Strawberries, 0, 0, 0, 0, 0, 0
week_34_page_1, Ribeye & Strip Steaks, 0, 0, 0, 0, 0, 0
week_34_page_1, Boneless Skinless Chicken Thighs, 0, 0, 0, 0, 0, 0
week_34_page_1, Ribeyes & Strip Steaks, 0, 0, 0, 0, 0, 0
week_34_page_1, Organic Borccoli, 0, 0, 0, 0, 0, 0
week_34_page_1, Ribeye, 0, 0, 0, 0, 0, 0
week., , 0, 0, 0, 0, 0, 0
week long., , 0, 0, 0, 0, 0, 0
week_34_page_3, 4-Pack Croissants, 30, 0, 21, 27, 12, 0
week_34_page_3, Hummus, 10, 0, 7, 9, 2, 0
week_34_page_3, Oven Roasted Turkey, 0, 0, 0, 0, 0, 0
week_34_page_3, Oven Roastes Turkey , 0, 0, 0, 0, 0, 0
week_34_page_3, Ultimate Omega, 0, 0, 0, 0, 0, 0
week_34_page_3, Quesadillas, 0, 0, 0, 0, 0, 0
week_34_page_3, Hommus, 0, 0, 0, 0, 0, 0
week_34_page_3, 4-Pack Croissant, 0, 0, 0, 0, 0, 0
week_34_page_3, Deli Slices, 0, 0, 0, 0, 0, 0
week_34_page_4, NY Strips, 6, 0, 4, 5, 3, 0
week_34_page_4, Asparagus, 2, 0, 0, 0, 0, 0
week_34_page_4, Boneless Pork Chops, 0, 0, 0, 0, 0, 0
week_34_page_4, "Organic Garnet, Jewell, &  Covington Sweet Potatoe", 0, 0, 0, 0, 0, 0
week_34_page_4, NY Strip Steak, 0, 0, 0, 0, 0, 0
week_34_page_4, Organic Honeycrisp Apples, 0, 0, 0, 0, 0, 0
week_34_page_4, NY Strip Steaks, 0, 0, 0, 0, 0, 0
week_34_page_4, 2 lb. Bag Organic Lemons, 0, 0, 0, 0, 0, 0
week_34_page_4, Organic Lemons, 0, 0, 0, 0, 0, 0
week_34_page_4, Sumo Mandarins, 0, 0, 0, 0, 0, 0
week_34_page_4, Honeycrisp Apples, 0, 0, 0, 0, 0, 0
week_34_page_4, Sumo Manadarins, 0, 0, 0, 0, 0, 0
week_34_page_4, NY Strip, 0, 0, 0, 0, 0, 0
week_34_page_4, NY Strip Stteak, 0, 0, 0, 0, 0, 0
week_35_page_1, Whole Chicken, 257, 0, 30, 100, 28, 0
week_35_page_1, Organic Blueberries, 2, 0, 1, 2, 0, 0
week_35_page_1, Whole Chickens, 0, 0, 0, 0, 0, 0
week_35_page_1, Whole Chickens , 0, 0, 0, 0, 0, 0
week_35_page_2, Kombucha, 32, 0, 28, 32, 16, 0
week_35_page_2, Coconut Oil Potato Chips, 10, 0, 6, 10, 6, 0
week_35_page_2, Frozen Entrees, 4, 0, 2, 2, 2, 0
week_35_page_2, Herbal Tea, 2, 0, 1, 1, 0, 0
week_35_page_2, Organic Kombucha, 0, 0, 0, 0, 0, 0
week_35_page_2, Herbal Teas, 0, 0, 0, 0, 0, 0
week_35_page_3, 10-Pack Mini Cookies, 36, 0, 12, 28, 12, 0
week_35_page_3, Vegan Mock Chicken Salad, 7, 0, 6, 7, 6, 0
week_35_page_3, Grilled Chicken Caesar Salad, 2, 0, 0, 0, 0, 0
week_35_page_3, Snackables & Samplers, 0, 0, 0, 0, 0, 0
week_35_page_3, Cookies, 0, 0, 0, 0, 0, 0
week_35_page_3, 10 Pack Mini Cookies, 0, 0, 0, 0, 0, 0
week_35_page_3, Build Your Own Juice, 0, 0, 0, 0, 0, 0
week_35_page_3, Juice, 0, 0, 0, 0, 0, 0
week_35_page_4, Bone-In Pork Chops, 28, 0, 7, 8, 6, 0
week_35_page_4, Organic Green Kale, 2, 0, 2, 2, 2, 0
week_35_page_4, Green Seedless Grapes, 0, 0, 0, 0, 0, 0
week_35_page_4, London Broil, 0, 0, 0, 0, 0, 0
week_35_page_4, Chicken Rollers, 0, 0, 0, 0, 0, 0
week_35_page_4, Sirloin Tip Roast, 0, 0, 0, 0, 0, 0
week_35_page_4, Alaska Cod Fillets, 0, 0, 0, 0, 0, 0
week_35_page_4, Green Kale, 0, 0, 0, 0, 0, 0
week_35_page_4, Red & Green Seedless Grapes, 0, 0, 0, 0, 0, 0
week_35_page_4, Alaska Cod Fillet, 0, 0, 0, 0, 0, 0
week_36_page_1, Omega 3, 100, 0, 2, 2, 1, 0
week_36_page_1, "Boneless, Skinless Chicken Breast", 1, 0, 0, 0, 0, 0
week_36_page_1, Organic Blueberries, 0, 0, 0, 0, 0, 0
week_36_page_1, Cranberry Pecan Chicken Salad, 0, 0, 0, 0, 0, 0
week_36_page_1, "Boneless, Skinless Chicken Breasts", 0, 0, 0, 0, 0, 0
week_36_page_1, NY Strip Steak, 0, 0, 0, 0, 0, 0
week_36_page_1, BRAND WIDE SALE, 0, 0, 0, 0, 0, 0
week_36_page_1, Ribeye & Strip Steaks, 0, 0, 0, 0, 0, 0
week_36_page_1, NY Strip Steaks, 0, 0, 0, 0, 0, 0
week_36_page_1, Chicken Breast, 0, 0, 0, 0, 0, 0
week_36_page_1, Cranberryt Pecan Chicken Salad, 0, 0, 0, 0, 0, 0
week_36_page_1, Top Sirloin Steaks, 0, 0, 0, 0, 0, 0
week_36_page_1, Ribeyes & Strip Steaks, 0, 0, 0, 0, 0, 0
week_36_page_1, Strip Steak, 0, 0, 0, 0, 0, 0
week_36_page_1, Ribeye, 0, 0, 0, 0, 0, 0
week_36_page_1, Top Sirloin Steak, 0, 0, 0, 0, 0, 0
week_36_page_1, Organic California Navel Oranges, 0, 0, 0, 0, 0, 0
week_36_page_1, Organic California Naval Oranges, 0, 0, 0, 0, 0, 0
week_36_page_1, Strip, 0, 0, 0, 0, 0, 0
week_36_page_1, Chciken Breast, 0, 0, 0, 0, 0, 0
week_36_page_1, Strip Steaks, 0, 0, 0, 0, 0, 0
week_36_page_2, Kombucha, 32, 0, 13, 16, 12, 0
week_36_page_2, Almond Milk, 9, 0, 7, 8, 2, 0
week_36_page_2, Frozen Entrees, 2, 0, 2, 2, 2, 0
week_36_page_2, Organic Kombucha, 1, 0, 0, 0, 0, 0
week_36_page_2, Organic Mini Peanut Butter Cups, 0, 0, 0, 0, 0, 0
week_36_page_2, Natural Soda, 0, 0, 0, 0, 0, 0
week_36_page_3, Crispy Chicken Salad, 399, 0, 18, 18, 13, 0
week_36_page_3, Salad, 9, 0, 7, 8, 6, 0
week_36_page_3, Make Your Own Pizza Kit, 2, 0, 0, 0, 0, 0
week_36_page_3, Salads, 0, 0, 0, 0, 0, 0
week_36_page_3, Build Your Own Smoothie, 0, 0, 0, 0, 0, 0
week_36_page_3, Organic Kid's Loaf Bread, 0, 0, 0, 0, 0, 0
week_36_page_3, Juice, 0, 0, 0, 0, 0, 0
week_36_page_4, Sockeye Salmon Fillets, 629, 0, 7, 13, 4, 0
week_36_page_4, Super Lump Crab Cakes, 2, 0, 2, 2, 0, 0
week_36_page_4, Cooked Shrimp, 0, 0, 0, 0, 0, 0
week_36_page_4, Red Bell Peppers, 0, 0, 0, 0, 0, 0
week_36_page_4, Yellow Bell Peppers, 0, 0, 0, 0, 0, 0
week_36_page_4, Sumo Mandarins, 0, 0, 0, 0, 0, 0
week_36_page_4, Sumo Manadarins, 0, 0, 0, 0, 0, 0
week_36_page_4, Organic Rice, 0, 0, 0, 0, 0, 0
week_36_page_4, Sockeye Salmon Fillet, 0, 0, 0, 0, 0, 0
week_36_page_4, Sockeye Salmon, 0, 0, 0, 0, 0, 0
week_37_page_1, Yogurt, 36, 0, 10, 16, 6, 0
week_37_page_1, Napa Chicken Salad, 2, 0, 2, 2, 1, 0
week_37_page_1, Scottish Salmon, 0, 0, 0, 0, 0, 0
week_37_page_1, Yoghurt, 0, 0, 0, 0, 0, 0
week_37_page_1, Scottish Salmon Fillet, 0, 0, 0, 0, 0, 0
week_37_page_1, Scottish Salmon Fillets, 0, 0, 0, 0, 0, 0
week_37_page_1, Beef Burger Patties, 0, 0, 0, 0, 0, 0
week_37_page_1, Cooked Wings, 0, 0, 0, 0, 0, 0
week_37_page_1, Chicken Wing Platter, 0, 0, 0, 0, 0, 0
week_37_page_1, Wings, 0, 0, 0, 0, 0, 0
week_37_page_2, Natural Peanut Butter, 20, 0, 12, 14, 12, 0
week_37_page_2, Coffee, 6, 0, 5, 5, 5, 0
week_37_page_2, Peanut Butter, 2, 0, 2, 2, 0, 0
week_37_page_2, Coffee Blends, 0, 0, 0, 0, 0, 0
week_37_page_2, Popcorn, 0, 0, 0, 0, 0, 0
week_37_page_2, Organic Honey Bear, 0, 0, 0, 0, 0, 0
week_37_page_2, Extra Virgin Olive Oil, 0, 0, 0, 0, 0, 0
week_37_page_3, Tortilla Chips, 24, 0, 14, 20, 9, 0
week_37_page_3, Quarter Sheet Cakes, 6, 0, 2, 4, 2, 0
week_37_page_3, Guacamole, 0, 0, 0, 0, 0, 0
week_37_page_3, Salsa & Guacamole, 0, 0, 0, 0, 0, 0
week_37_page_3, BRAND WIDE SALE, 0, 0, 0, 0, 0, 0
week_37_page_3, Organic Tortilla Chips, 0, 0, 0, 0, 0, 0
week_37_page_3, Turmeric Supreme Extra Strength, 0, 0, 0, 0, 0, 0
week_37_page_3, Pub Draught, 0, 0, 0, 0, 0, 0
week_37_page_3, 8-Inch & Quarter Sheet Cakes, 0, 0, 0, 0, 0, 0
week_37_page_3, Quarter Sheet Cake, 0, 0, 0, 0, 0, 0
week_37_page_3, Chips, 0, 0, 0, 0, 0, 0
week_37_page_4, Key West Pink Shrimp, 20, 0, 8, 14, 7, 0
week_37_page_4, Maryland Crab Cakes, 5, 0, 3, 4, 2, 0
week_37_page_4, 5 lb. Bag Organic Russet Potatoes, 0, 0, 0, 0, 0, 0
week_37_page_4, Lacinato Kale, 0, 0, 0, 0, 0, 0
week_37_page_4, Flat Cut Bisket, 0, 0, 0, 0, 0, 0
week_37_page_4, 5 lb. Bag Organic Russett Potatoes, 0, 0, 0, 0, 0, 0
week_38_page_1, Organic Strawberries, 1975, 0, 38, 520, 36, 0
week_38_page_1, Omega 3, 5, 0, 4, 4, 2, 0
week_38_page_1, Key West Pink Shrimp, 1, 0, 0, 1, 0, 0
week_38_page_1, Strawberries, 0, 0, 0, 0, 0, 0
